,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
229,229,fbs0055,DFBSJ232909.72+231108.6,23:29:09.724,+23:11:08.69,12.88,12.29,OK,97,11,7.067001524471407e-11,-3.3907782248139555e-13,-9.498128933141506e-11,-1.417355872298294e-08,7.823294086895255e-11,-1.5887027181679175e-13,1.4072363870518716e-16,-4.595885031037516e-20,specimages/fbs0055-DFBSJ232909.72+231108.6.fits,specimagesjpeg/fbs0055-DFBSJ232909.72+231108.6.jpg
230,230,fbs0055,DFBSJ232912.03+231224.3,23:29:12.031,+23:12:24.31,16.42,15.99,U,80,17,-1.0427579170091472e-11,-7.523948929041384e-15,-2.260885210076792e-12,-3.774269385707027e-10,1.8868945174945945e-12,-3.5131426798923067e-15,2.8731728369313544e-18,-8.6999523053651e-22,specimages/fbs0055-DFBSJ232912.03+231224.3.fits,specimagesjpeg/fbs0055-DFBSJ232912.03+231224.3.jpg
231,231,fbs0055,DFBSJ232913.15+231858.0,23:29:13.158,+23:18:58.02,16.06,16.42,OK,103,12,9.102708821287648e-12,-5.747728302603174e-15,-1.4327419788056449e-12,-2.1740665428774837e-10,1.153245975677533e-12,-2.2706546396040544e-15,1.9603525292294818e-18,-6.260327232176403e-22,specimages/fbs0055-DFBSJ232913.15+231858.0.fits,specimagesjpeg/fbs0055-DFBSJ232913.15+231858.0.jpg
232,232,fbs0055,DFBSJ232913.43+231000.3,23:29:13.437,+23:10:00.34,16.68,16.94,U,66,21,-9.027479918482456e-14,4.211789363004159e-17,1.1121335404650214e-14,2.043186089096266e-12,2.844063560395897e-14,-9.452297929194473e-17,9.48692549553048e-20,-3.0860042222979865e-23,specimages/fbs0055-DFBSJ232913.43+231000.3.fits,specimagesjpeg/fbs0055-DFBSJ232913.43+231000.3.jpg
233,233,fbs0055,DFBSJ232914.43+231827.3,23:29:14.430,+23:18:27.33,12.29,12.34,OK,116,16,-1.3162023812121613e-11,-2.2032427131222096e-14,-5.633203597058498e-12,-9.208955948996326e-10,1.1510448304271796e-11,-3.1528050933966855e-14,3.2449187944895796e-17,-1.1505473476565097e-20,specimages/fbs0055-DFBSJ232914.43+231827.3.fits,specimagesjpeg/fbs0055-DFBSJ232914.43+231827.3.jpg
234,234,fbs0055,DFBSJ232915.38+231226.2,23:29:15.387,+23:12:26.24,13.4,13.15,OK,105,17,-5.5228212733299136e-11,-3.984946691654112e-14,-1.1974430665131502e-11,-1.998979218104773e-09,1.1808166797508176e-11,-2.441948792408253e-14,2.1425706693931928e-17,-6.814893425687287e-21,specimages/fbs0055-DFBSJ232915.38+231226.2.fits,specimagesjpeg/fbs0055-DFBSJ232915.38+231226.2.jpg
235,235,fbs0055,DFBSJ232919.94+231130.8,23:29:19.949,+23:11:30.83,15.57,15.57,U,87,17,-4.778834517826836e-12,-3.448129227479364e-15,-1.0361339334979845e-12,-1.7296941646491195e-10,1.0189002548772568e-12,-2.097683651964037e-15,1.831484629050398e-18,-5.797392232770672e-22,specimages/fbs0055-DFBSJ232919.94+231130.8.fits,specimagesjpeg/fbs0055-DFBSJ232919.94+231130.8.jpg
236,236,fbs0055,DFBSJ232922.46+231420.3,23:29:22.461,+23:14:20.33,15.22,15.11,OK,120,17,-8.883394694261141e-12,-6.409743832990861e-15,-1.9260745977739188e-12,-3.215338742449877e-10,1.832206290108339e-12,-3.704608914657906e-15,3.2002792755171943e-18,-1.0063998171669884e-21,specimages/fbs0055-DFBSJ232922.46+231420.3.fits,specimagesjpeg/fbs0055-DFBSJ232922.46+231420.3.jpg
237,237,fbs0055,DFBSJ232923.86+231552.6,23:29:23.868,+23:15:52.66,14.39,14.11,OK,98,17,-2.6633475069739344e-11,-1.9217176658119642e-14,-5.774601579053884e-12,-9.639970247104726e-10,5.458849132177051e-12,-1.1016244357436392e-14,9.51665644144209e-18,-2.9953171084217422e-21,specimages/fbs0055-DFBSJ232923.86+231552.6.fits,specimagesjpeg/fbs0055-DFBSJ232923.86+231552.6.jpg
238,238,fbs0055,DFBSJ232924.07+231031.6,23:29:24.075,+23:10:31.68,16.07,15.37,OK,65,18,-1.8328891890395703e-11,-4.876770516736487e-15,-1.8928087117664604e-12,-3.2305278353915125e-10,1.7392148216455734e-12,-3.3780826415647823e-15,2.8249191532010047e-18,-8.630612398316557e-22,specimages/fbs0055-DFBSJ232924.07+231031.6.fits,specimagesjpeg/fbs0055-DFBSJ232924.07+231031.6.jpg
239,239,fbs0055,DFBSJ232925.97+231216.6,23:29:25.971,+23:12:16.66,15.07,14.59,OK,91,17,-2.16162178353272e-11,-1.5597022101336334e-14,-4.686776249570058e-12,-7.823987840770575e-10,4.2281047216651705e-12,-8.279136774397459e-15,7.003922597423085e-18,-2.1708572205348306e-21,specimages/fbs0055-DFBSJ232925.97+231216.6.fits,specimagesjpeg/fbs0055-DFBSJ232925.97+231216.6.jpg
240,240,fbs0055,DFBSJ232926.82+231112.9,23:29:26.826,+23:11:12.97,15.48,15.46,U,120,16,-5.594656547149678e-12,-9.365242989620732e-15,-2.3945020601511244e-12,-3.9145144291764917e-10,2.139119124456025e-12,-4.2581314319864884e-15,3.673048435126413e-18,-1.1630581308502004e-21,specimages/fbs0055-DFBSJ232926.82+231112.9.fits,specimagesjpeg/fbs0055-DFBSJ232926.82+231112.9.jpg
241,241,fbs0055,DFBSJ232929.75+231741.6,23:29:29.751,+23:17:41.61,15.62,14.67,NL,75,13,-3.8999472926940365e-11,-3.751061015895111e-14,-1.2426471016303624e-11,-1.9186329857859643e-09,1.0353826244906053e-11,-2.0852407248114318e-14,1.8520889848627493e-17,-6.116618121209626e-21,specimages/fbs0055-DFBSJ232929.75+231741.6.fits,specimagesjpeg/fbs0055-DFBSJ232929.75+231741.6.jpg
242,242,fbs0055,DFBSJ232931.03+231740.7,23:29:31.032,+23:17:40.77,16.15,16.11,NL,83,25,2.6767536535550324e-12,7.12777352320891e-16,2.053115008667437e-13,4.26014564204632e-11,-1.2882180568033045e-13,1.4522063715114688e-16,-7.199454864193436e-20,1.3202724143334095e-23,specimages/fbs0055-DFBSJ232931.03+231740.7.fits,specimagesjpeg/fbs0055-DFBSJ232931.03+231740.7.jpg
243,243,fbs0055,DFBSJ232931.32+231855.8,23:29:31.321,+23:18:55.89,15.79,15.5,NL,120,17,-1.070813024947468e-11,-7.726375866304247e-15,-2.3217125269544324e-12,-3.875811426137777e-10,2.005229155632331e-12,-3.80917660742856e-15,3.1505744611457717e-18,-9.594080272015392e-22,specimages/fbs0055-DFBSJ232931.32+231855.8.fits,specimagesjpeg/fbs0055-DFBSJ232931.32+231855.8.jpg
244,244,fbs0055,DFBSJ232933.02+231217.9,23:29:33.023,+23:12:17.92,15.21,14.77,OK,92,17,-1.5223145937054787e-11,-1.0984144153544571e-14,-3.300644057043672e-12,-5.510010671126357e-10,3.079489846513245e-12,-6.163210329142532e-15,5.293826090134567e-18,-1.6591926604567998e-21,specimages/fbs0055-DFBSJ232933.02+231217.9.fits,specimagesjpeg/fbs0055-DFBSJ232933.02+231217.9.jpg
245,245,fbs0055,DFBSJ232933.65+231053.7,23:29:33.651,+23:10:53.70,16.27,16.34,U,81,15,1.2483264072846171e-13,-3.4927913142855636e-15,-9.283645044784377e-13,-1.487719282287158e-10,8.333221858553252e-13,-1.6855860983658071e-15,1.4705283841711927e-18,-4.696860845802342e-22,specimages/fbs0055-DFBSJ232933.65+231053.7.fits,specimagesjpeg/fbs0055-DFBSJ232933.65+231053.7.jpg
246,246,fbs0055,DFBSJ232942.84+231130.8,23:29:42.841,+23:11:30.84,16.77,16.47,U,61,18,-5.353172040754052e-12,-1.4243191958171179e-15,-5.52817441540094e-13,-9.435143613486908e-11,5.064279107188856e-13,-9.795322357046924e-16,8.155836618860073e-19,-2.4820172180380808e-22,specimages/fbs0055-DFBSJ232942.84+231130.8.fits,specimagesjpeg/fbs0055-DFBSJ232942.84+231130.8.jpg
247,247,fbs0055,DFBSJ232944.40+231135.1,23:29:44.401,+23:11:35.16,16.29,16.13,U,89,16,-4.661019467262769e-12,-7.802374020799524e-15,-1.9949088082309465e-12,-3.2612645429261666e-10,1.6938721934586232e-12,-3.2578857411874488e-15,2.7420939390151437e-18,-8.523684392730368e-22,specimages/fbs0055-DFBSJ232944.40+231135.1.fits,specimagesjpeg/fbs0055-DFBSJ232944.40+231135.1.jpg
248,248,fbs0055,DFBSJ232945.53+231430.6,23:29:45.534,+23:14:30.69,13.77,13.61,OK,108,17,-3.186171203709836e-11,-2.2989553646844526e-14,-6.908167509422064e-12,-1.1532305816415487e-09,6.9352129466016076e-12,-1.4492688738668603e-14,1.2803527931237055e-17,-4.092358910961868e-21,specimages/fbs0055-DFBSJ232945.53+231430.6.fits,specimagesjpeg/fbs0055-DFBSJ232945.53+231430.6.jpg
249,249,fbs0059,DFBSJ080136.52+385323.3,08:01:36.525,+38:53:23.39,12.11,11.92,NL,120,12,8.488164904927021e-10,-5.359681879911293e-13,-1.336012564037044e-10,-2.0272849262507025e-08,1.1772017886541018e-10,-2.5125814067176036e-13,2.3372747825940086e-16,-8.013841285111555e-20,specimages/fbs0059-DFBSJ080136.52+385323.3.fits,specimagesjpeg/fbs0059-DFBSJ080136.52+385323.3.jpg
250,250,fbs0059,DFBSJ080138.40+385543.4,08:01:38.404,+38:55:43.40,14.05,13.57,OK,114,18,-2.1260808714719127e-11,-5.656832095192028e-15,-2.1955697302368315e-12,-3.747237952545726e-10,2.9894079679799507e-12,-6.979391696385035e-15,6.484499460566532e-18,-2.11850716329813e-21,specimages/fbs0059-DFBSJ080138.40+385543.4.fits,specimagesjpeg/fbs0059-DFBSJ080138.40+385543.4.jpg
251,251,fbs0059,DFBSJ080145.37+390025.7,08:01:45.372,+39:00:25.70,16.35,15.46,U,64,18,-1.3422167883000726e-11,-3.571236508911484e-15,-1.3860949784982636e-12,-2.3656995092448096e-10,1.3122925756035017e-12,-2.597109692330769e-15,2.198767894429421e-18,-6.774316665464963e-22,specimages/fbs0059-DFBSJ080145.37+390025.7.fits,specimagesjpeg/fbs0059-DFBSJ080145.37+390025.7.jpg
252,252,fbs0059,DFBSJ080147.22+385516.6,08:01:47.221,+38:55:16.65,16.34,15.01,U,67,17,-1.9056445033170947e-11,-1.3750043749814179e-14,-4.1317753076913435e-12,-6.897487124258865e-10,3.5631070726048477e-12,-6.7635594787940146e-15,5.5928847963763875e-18,-1.703208888851184e-21,specimages/fbs0059-DFBSJ080147.22+385516.6.fits,specimagesjpeg/fbs0059-DFBSJ080147.22+385516.6.jpg
253,253,fbs0059,DFBSJ080148.17+385842.9,08:01:48.179,+38:58:42.94,16.3,16.1,U,95,18,-2.988353461137645e-12,-7.951091894152955e-16,-3.08603572340341e-13,-5.267036738940036e-11,3.519081717245925e-13,-7.699929376070193e-16,6.935336978376307e-19,-2.227190149165829e-22,specimages/fbs0059-DFBSJ080148.17+385842.9.fits,specimagesjpeg/fbs0059-DFBSJ080148.17+385842.9.jpg
254,254,fbs0059,DFBSJ080149.94+390010.7,08:01:49.946,+39:00:10.79,15.77,14.26,NL,65,17,-3.8638332202441574e-11,-2.787921452609591e-14,-8.37747493715043e-12,-1.398515556491181e-09,7.274070938047259e-12,-1.3894756100137849e-14,1.1556892345782619e-17,-3.5387051686171056e-21,specimages/fbs0059-DFBSJ080149.94+390010.7.fits,specimagesjpeg/fbs0059-DFBSJ080149.94+390010.7.jpg
255,255,fbs0059,DFBSJ080150.77+390005.8,08:01:50.776,+39:00:05.87,15.77,14.26,OK,65,17,-3.8638332202441574e-11,-2.787921452609591e-14,-8.37747493715043e-12,-1.398515556491181e-09,7.274070938047259e-12,-1.3894756100137849e-14,1.1556892345782619e-17,-3.5387051686171056e-21,specimages/fbs0059-DFBSJ080150.77+390005.8.fits,specimagesjpeg/fbs0059-DFBSJ080150.77+390005.8.jpg
256,256,fbs0059,DFBSJ080151.83+385236.0,08:01:51.834,+38:52:36.06,16.41,16.18,U,120,14,6.594154205103897e-13,-3.863996019864895e-15,-1.0002325856491175e-12,-1.5726811164439874e-10,8.363480130591617e-13,-1.628457245386555e-15,1.3761527296579106e-18,-4.269079750093076e-22,specimages/fbs0059-DFBSJ080151.83+385236.0.fits,specimagesjpeg/fbs0059-DFBSJ080151.83+385236.0.jpg
257,257,fbs0059,DFBSJ080151.83+385830.1,08:01:51.831,+38:58:30.16,16.3,14.99,U,75,16,-1.2585355970476518e-11,-2.1067419279890102e-14,-5.3865117845694534e-12,-8.805835687632846e-10,4.5878481000342284e-12,-8.838380305602285e-15,7.449088379639352e-18,-2.3191089602893235e-21,specimages/fbs0059-DFBSJ080151.83+385830.1.fits,specimagesjpeg/fbs0059-DFBSJ080151.83+385830.1.jpg
258,258,fbs0059,DFBSJ080155.29+385533.6,08:01:55.295,+38:55:33.69,15.51,15.08,OK,85,17,-2.5643684116382133e-12,-1.8502918116707668e-15,-5.559963219340644e-13,-9.28160898668185e-11,7.256928664068874e-13,-1.6933719049923398e-15,1.585305314187143e-18,-5.245885580721798e-22,specimages/fbs0059-DFBSJ080155.29+385533.6.fits,specimagesjpeg/fbs0059-DFBSJ080155.29+385533.6.jpg
259,259,fbs0059,DFBSJ080158.60+385755.7,08:01:58.602,+38:57:55.78,15.96,15.4,U,96,18,-9.009649586788248e-12,-2.3971953181681376e-15,-9.30417184355223e-13,-1.5879757539557538e-10,9.482454219199048e-13,-1.954881209634211e-15,1.6980120206401252e-18,-5.325139080487697e-22,specimages/fbs0059-DFBSJ080158.60+385755.7.fits,specimagesjpeg/fbs0059-DFBSJ080158.60+385755.7.jpg
260,260,fbs0059,DFBSJ080202.85+385445.0,08:02:02.852,+38:54:45.09,15.16,14.64,OK,120,17,-1.3654933665248623e-11,-9.852609851326565e-15,-2.960627078071449e-12,-4.942393371594334e-10,2.8293575039459986e-12,-5.754663190785201e-15,4.999322221581166e-18,-1.5799207887756386e-21,specimages/fbs0059-DFBSJ080202.85+385445.0.fits,specimagesjpeg/fbs0059-DFBSJ080202.85+385445.0.jpg
261,261,fbs0059,DFBSJ080209.72+385732.5,08:02:09.725,+38:57:32.55,14.69,13.65,OK,86,17,-5.3532042967065886e-11,-3.862565187035016e-14,-1.160668944562722e-11,-1.9375920344142897e-09,1.0417473433123533e-11,-2.0348140275248662e-14,1.719469259441685e-17,-5.327396605102457e-21,specimages/fbs0059-DFBSJ080209.72+385732.5.fits,specimagesjpeg/fbs0059-DFBSJ080209.72+385732.5.jpg
262,262,fbs0059,DFBSJ080211.41+385840.2,08:02:11.411,+38:58:40.28,13.95,13.29,OK,120,17,-4.6434405144571853e-11,-3.3504371798803504e-14,-1.0067783380417419e-11,-1.680688959304136e-09,9.804446302700831e-12,-2.0131613068529854e-14,1.7582851452865648e-17,-5.5748041308556346e-21,specimages/fbs0059-DFBSJ080211.41+385840.2.fits,specimagesjpeg/fbs0059-DFBSJ080211.41+385840.2.jpg
263,263,fbs0059,DFBSJ080211.89+385652.7,08:02:11.895,+38:56:52.71,16.86,15.59,NL,53,10,-1.1662441265379233e-11,-1.3307568732271084e-14,-2.9684988085463867e-12,-4.3596697876719285e-10,2.285822218063546e-12,-4.41416233705859e-15,3.7189896553176886e-18,-1.1544284516535674e-21,specimages/fbs0059-DFBSJ080211.89+385652.7.fits,specimagesjpeg/fbs0059-DFBSJ080211.89+385652.7.jpg
264,264,fbs0059,DFBSJ080212.28+385655.3,08:02:12.288,+38:56:55.38,16.87,15.54,NL,39,16,-5.3455799993409155e-12,-8.948301248694947e-15,-2.2878989303264766e-12,-3.740242021342213e-10,1.9803818667889225e-12,-3.8425603132071036e-15,3.245515416664168e-18,-1.0097013126945979e-21,specimages/fbs0059-DFBSJ080212.28+385655.3.fits,specimagesjpeg/fbs0059-DFBSJ080212.28+385655.3.jpg
265,265,fbs0059,DFBSJ080214.27+385657.9,08:02:14.273,+38:56:57.96,15.82,14.07,OK,66,17,-5.1886937108536324e-11,-3.7438656194499385e-14,-1.1250009183603344e-11,-1.8780498147672527e-09,9.652557931911095e-12,-1.8301591942066142e-14,1.515340903846556e-17,-4.627862260549221e-21,specimages/fbs0059-DFBSJ080214.27+385657.9.fits,specimagesjpeg/fbs0059-DFBSJ080214.27+385657.9.jpg
266,266,fbs0060,DFBSJ231302.61+151023.6,23:13:02.615,+15:10:23.68,15.95,14.61,NL,81,18,-3.157717511401435e-11,-8.401745439724816e-15,-3.2609485664136404e-12,-5.565585382424216e-10,2.9223896527623832e-12,-5.567977752726296e-15,4.5859254036431606e-18,-1.3840561763126903e-21,specimages/fbs0060-DFBSJ231302.61+151023.6.fits,specimagesjpeg/fbs0060-DFBSJ231302.61+151023.6.jpg
267,267,fbs0060,DFBSJ231303.12+151208.0,23:13:03.126,+15:12:08.03,16.24,15.11,NL,76,17,-1.2650851425796975e-11,-9.128131368491173e-15,-2.7429284022839505e-12,-4.5789783881744536e-10,2.3996116759813196e-12,-4.6053862347087395e-15,3.842831649134661e-18,-1.1794314872221594e-21,specimages/fbs0060-DFBSJ231303.12+151208.0.fits,specimagesjpeg/fbs0060-DFBSJ231303.12+151208.0.jpg
268,268,fbs0060,DFBSJ231304.66+151700.6,23:13:04.662,+15:17:00.68,16.08,14.42,U,76,16,-2.039407420542296e-11,-3.4138926685886244e-14,-8.728631431138277e-12,-1.4269513339347349e-09,7.378692050640219e-12,-1.4127875974798036e-14,1.1844752044940027e-17,-3.670477904602105e-21,specimages/fbs0060-DFBSJ231304.66+151700.6.fits,specimagesjpeg/fbs0060-DFBSJ231304.66+151700.6.jpg
269,269,fbs0060,DFBSJ231304.94+151250.9,23:13:04.944,+15:12:50.98,16.53,15.74,U,66,17,-5.045224258724452e-12,-3.6403432587800255e-15,-1.0938929506873675e-12,-1.8261171233434802e-10,1.0108183224854378e-12,-2.0087527411173395e-15,1.7148001546902961e-18,-5.343108938173474e-22,specimages/fbs0060-DFBSJ231304.94+151250.9.fits,specimagesjpeg/fbs0060-DFBSJ231304.94+151250.9.jpg
270,270,fbs0060,DFBSJ231306.55+151843.0,23:13:06.558,+15:18:43.01,16.47,15.96,NL,82,17,-4.070984992819558e-12,-2.937388530244792e-15,-8.826609114115872e-13,-1.4734918493093978e-10,8.103697758082114e-13,-1.613962479929442e-15,1.388861782993145e-18,-4.379068935396781e-22,specimages/fbs0060-DFBSJ231306.55+151843.0.fits,specimagesjpeg/fbs0060-DFBSJ231306.55+151843.0.jpg
271,271,fbs0060,DFBSJ231313.55+151724.0,23:13:13.551,+15:17:24.05,15.99,14.79,U,83,18,-2.2476832100780784e-11,-5.980412890878035e-15,-2.321162618674191e-12,-3.96161515570332e-10,2.149649178189243e-12,-4.183188044793873e-15,3.495343582053546e-18,-1.0657358490143296e-21,specimages/fbs0060-DFBSJ231313.55+151724.0.fits,specimagesjpeg/fbs0060-DFBSJ231313.55+151724.0.jpg
272,272,fbs0060,DFBSJ231314.13+151030.9,23:13:14.136,+15:10:30.98,16.13,15.59,U,75,19,1.1273599389790586e-12,-1.0263515521924775e-15,-3.1002910304647714e-13,-5.414804698530319e-11,3.648658031517174e-13,-7.829005572676708e-16,6.85590830109859e-19,-2.1338051581311667e-22,specimages/fbs0060-DFBSJ231314.13+151030.9.fits,specimagesjpeg/fbs0060-DFBSJ231314.13+151030.9.jpg
273,273,fbs0060,DFBSJ231319.08+151816.6,23:13:19.087,+15:18:16.62,14.36,13.18,OK,112,17,-6.60117799989584e-11,-4.7630303454084137e-14,-1.4312511625923539e-11,-2.3892946452296026e-09,1.3109734388393568e-11,-2.5957787328537644e-14,2.214937856063412e-17,-6.912712621431194e-21,specimages/fbs0060-DFBSJ231319.08+151816.6.fits,specimagesjpeg/fbs0060-DFBSJ231319.08+151816.6.jpg
274,274,fbs0060,DFBSJ231323.34+151309.2,23:13:23.347,+15:13:09.25,15.31,14.08,NL,115,18,-4.154297304685086e-11,-1.1053340339030208e-14,-4.290105021409233e-12,-7.32208113448737e-10,4.0453012628698665e-12,-7.976514557557253e-15,6.733894285484792e-18,-2.070512775610058e-21,specimages/fbs0060-DFBSJ231323.34+151309.2.fits,specimagesjpeg/fbs0060-DFBSJ231323.34+151309.2.jpg
275,275,fbs0060,DFBSJ231323.60+151926.5,23:13:23.608,+15:19:26.59,14.76,13.32,OK,89,17,-7.117357631611766e-11,-5.135477488636717e-14,-1.5431686314778586e-11,-2.576127816043596e-09,1.3744363923325596e-11,-2.6729143676680082e-14,2.252989663770508e-17,-6.970308032310643e-21,specimages/fbs0060-DFBSJ231323.60+151926.5.fits,specimagesjpeg/fbs0060-DFBSJ231323.60+151926.5.jpg
276,276,fbs0060,DFBSJ231323.80+151141.5,23:13:23.808,+15:11:41.51,14.91,13.97,NL,102,17,-2.5111598630515823e-11,-1.8119080553323707e-14,-5.4446330749317586e-12,-9.089130573639453e-10,5.098566319857083e-12,-1.0238589938027129e-14,8.824669867589005e-18,-2.775754100607904e-21,specimages/fbs0060-DFBSJ231323.80+151141.5.fits,specimagesjpeg/fbs0060-DFBSJ231323.80+151141.5.jpg
277,277,fbs0060,DFBSJ231324.39+151952.9,23:13:24.390,+15:19:52.93,16.81,15.54,U,26,16,-5.955023137878706e-12,-9.96848935262875e-15,-2.5487407147509102e-12,-4.166666103184784e-10,2.140609446607781e-12,-4.070170882833828e-15,3.38771577446234e-18,-1.0420715203054609e-21,specimages/fbs0060-DFBSJ231324.39+151952.9.fits,specimagesjpeg/fbs0060-DFBSJ231324.39+151952.9.jpg
278,278,fbs0060,DFBSJ231326.91+151236.5,23:13:26.913,+15:12:36.54,17.74,16.45,U,37,16,-3.133165655411181e-12,-5.2448017199039404e-15,-1.340989228796785e-12,-2.1922400093181227e-10,1.1726807775887274e-12,-2.3233086300680382e-15,2.0167533943866475e-18,-6.469911374997682e-22,specimages/fbs0060-DFBSJ231326.91+151236.5.fits,specimagesjpeg/fbs0060-DFBSJ231326.91+151236.5.jpg
279,279,fbs0060,DFBSJ231327.68+151340.2,23:13:27.683,+15:13:40.26,16.04,15.34,U,80,19,2.250700618018499e-12,-2.0490454692943853e-15,-6.189537302324618e-13,-1.0810337510311415e-10,6.508273287030323e-13,-1.3304311006464784e-15,1.1368457136158971e-18,-3.491032190402896e-22,specimages/fbs0060-DFBSJ231327.68+151340.2.fits,specimagesjpeg/fbs0060-DFBSJ231327.68+151340.2.jpg
280,280,fbs0060,DFBSJ231329.35+151330.2,23:13:29.355,+15:13:30.21,16.74,15.47,U,82,17,-1.1834602160209307e-11,-8.539175260642312e-15,-2.565952251479945e-12,-4.283540305921509e-10,2.179074635742616e-12,-4.102994405378008e-15,3.3803833307126878e-18,-1.02854400521975e-21,specimages/fbs0060-DFBSJ231329.35+151330.2.fits,specimagesjpeg/fbs0060-DFBSJ231329.35+151330.2.jpg
281,281,fbs0060,DFBSJ231334.50+151618.5,23:13:34.501,+15:16:18.55,13.29,12.03,OK,120,17,-1.6731480202721541e-10,-1.2072466992202196e-13,-3.6276755413180507e-11,-6.05594615016206e-09,3.4858491023313385e-11,-7.115102050916742e-14,6.20050373392124e-17,-1.9655372326974373e-20,specimages/fbs0060-DFBSJ231334.50+151618.5.fits,specimagesjpeg/fbs0060-DFBSJ231334.50+151618.5.jpg
282,282,fbs0060,DFBSJ231335.46+151035.1,23:13:35.466,+15:10:35.12,12.55,12.07,OK,120,15,-1.4216112627553589e-12,3.977562043767589e-14,1.0572204197881091e-11,1.6942376810692825e-09,5.5168040430016586e-14,-1.2802378827251753e-14,1.9039045932303446e-17,-7.982099943147807e-21,specimages/fbs0060-DFBSJ231335.46+151035.1.fits,specimagesjpeg/fbs0060-DFBSJ231335.46+151035.1.jpg
283,283,fbs0060,DFBSJ231335.66+152009.9,23:13:35.661,+15:20:09.99,11.93,16.17,NL,120,17,2.037767020227018e-10,1.4703352945828835e-13,4.418235556188846e-11,7.375690115815418e-09,-4.089341970678953e-11,8.086242698791775e-14,-6.877435446258524e-17,2.1409754103545167e-20,specimages/fbs0060-DFBSJ231335.66+152009.9.fits,specimagesjpeg/fbs0060-DFBSJ231335.66+152009.9.jpg
284,284,fbs0060,DFBSJ231335.70+151901.6,23:13:35.702,+15:19:01.64,12.48,11.98,NL,120,13,-6.2317226815268775e-12,-5.9934735450729224e-15,-1.985484907050386e-12,-3.0653792055263233e-10,8.59848446039519e-12,-2.6516290809715127e-14,2.8706863798745336e-17,-1.0481309108390893e-20,specimages/fbs0060-DFBSJ231335.70+151901.6.fits,specimagesjpeg/fbs0060-DFBSJ231335.70+151901.6.jpg
285,285,fbs0060,DFBSJ231335.75+151843.4,23:13:35.752,+15:18:43.46,12.1,11.81,NL,120,17,2.831331331014547e-10,2.0429313776152193e-13,6.138846015050146e-11,1.0248068212149824e-08,-4.2788751045137926e-11,6.815173115488613e-14,-4.8452571111498325e-17,1.2875545901232015e-20,specimages/fbs0060-DFBSJ231335.75+151843.4.fits,specimagesjpeg/fbs0060-DFBSJ231335.75+151843.4.jpg
286,286,fbs0060,DFBSJ231335.81+151905.4,23:13:35.816,+15:19:05.49,12.48,11.98,NL,120,13,-6.2317226815268775e-12,-5.9934735450729224e-15,-1.985484907050386e-12,-3.0653792055263233e-10,8.59848446039519e-12,-2.6516290809715127e-14,2.8706863798745336e-17,-1.0481309108390893e-20,specimages/fbs0060-DFBSJ231335.81+151905.4.fits,specimagesjpeg/fbs0060-DFBSJ231335.81+151905.4.jpg
287,287,fbs0060,DFBSJ231335.98+151719.6,23:13:35.989,+15:17:19.66,13.34,11.84,NL,120,17,-1.9096973844100041e-10,-1.3779275088559705e-13,-4.140557694982514e-11,-6.9121410691416885e-09,3.859975079400913e-11,-7.732260381645914e-14,6.688007259943607e-17,-2.1230128390600894e-20,specimages/fbs0060-DFBSJ231335.98+151719.6.fits,specimagesjpeg/fbs0060-DFBSJ231335.98+151719.6.jpg
